,Unnamed: 0,eid,Author_ID,Affiliation_ID,cite,Auth_Ave_Cites,IsHigh
77201,316674,2-s2.0-84903327169,6507315978,60072443,3,not high,0
77202,316678,2-s2.0-84903342803,23479832600,60020351,10,not high,0
77204,316697,2-s2.0-84955409996,24565886400,60009697,9,not high,0
77205,316704,2-s2.0-84902945763,14828017500,60005558,25,not high,0
77212,316722,2-s2.0-84903544770,35320787400,60002494,4,not high,0
77213,316725,2-s2.0-84902934717,26658499700,60022076,6,not high,0
77216,316746,2-s2.0-84903386038,16835085100,60022988,14,not high,0
77218,316785,2-s2.0-84896548353,35323219700,60013983,2,not high,0
77219,316787,2-s2.0-84903398779,55705173000,60009509,27,not high,0
77222,316791,2-s2.0-84902898945,6506958162,60031106,7,not high,0
77224,316796,2-s2.0-84900036747,6603819546,60001997,44,not high,0
77227,316805,2-s2.0-84902926229,7102872096,60030612,1,not high,0
77228,316806,2-s2.0-84896548177,35585005300,60023760,26,not high,0
77229,316826,2-s2.0-84896505711,35475294600,60003977,4,not high,0
77230,316831,2-s2.0-84900799504,23389018100,60028355,8,not high,0
77233,316841,2-s2.0-84903479362,55715616400,60002194,10,not high,0
77235,316849,2-s2.0-84903518473,55453900200,60007457,12,not high,0
77237,316865,2-s2.0-84904040744,55614625500,60020547,25,not high,0
77239,316877,2-s2.0-84903525948,7003349295,60022368,4,not high,0
77241,316892,2-s2.0-84903302645,7005354276,60069708,14,not high,0
77242,316930,2-s2.0-84903306360,7003445061,60025488,2,not high,0
77243,316960,2-s2.0-84901806716,7003672195,60005510,6,not high,0
77246,316974,2-s2.0-84902966468,39764394900,60029543,6,not high,0
77249,316979,2-s2.0-84903304809,55268471000,60002798,14,not high,0
77253,316996,2-s2.0-84902951548,7004022334,60032350,2,not high,0
77255,317003,2-s2.0-84902709693,7006637893,60024941,1,high,1
77256,317016,2-s2.0-84927515653,35425749000,60006297,7,high,1
77263,317048,2-s2.0-84902301314,24450676300,60019984,3,not high,0
77265,317059,2-s2.0-84902301560,7102932049,60002746,10,not high,0
77266,317062,2-s2.0-84903289157,6602131960,60021508,8,not high,0
77290,317153,2-s2.0-84902440642,24376028800,60029885,0,not high,0
77291,317166,2-s2.0-84903211634,7407576123,60016521,23,not high,0
77292,317183,2-s2.0-84979608055,14018726100,60013402,55,not high,0
77293,317189,2-s2.0-84899963743,7404455301,108214902,6,not high,0
77294,317197,2-s2.0-84903760372,7403119606,60002593,0,not high,0
77296,317205,2-s2.0-84901825500,6508156550,60000456,8,not high,0
77297,317217,2-s2.0-84902531792,12238853600,60031216,1,not high,0
77298,317233,2-s2.0-84902124584,7402090618,60018805,0,not high,0
77299,317234,2-s2.0-84902141285,26658499700,60022076,10,not high,0
77303,317245,2-s2.0-84902511942,7202453700,60022386,31,high,1
77305,317268,2-s2.0-84902070433,39862415800,60010188,20,not high,0
77306,317276,2-s2.0-84901773142,6603746656,60007816,47,not high,0
77307,317285,2-s2.0-84939255074,7403936958,60008783,0,not high,0
77308,317311,2-s2.0-84903386152,35178491000,60009389,6,not high,0
77311,317323,2-s2.0-84901470253,26643110500,60007801,10,not high,0
77312,317331,2-s2.0-84903390266,7005483848,60012311,12,not high,0
77313,317335,2-s2.0-84903396896,7005832714,60003531,8,high,1
77315,317356,2-s2.0-84903388481,36050448300,60025084,5,not high,0
77316,317358,2-s2.0-84901882626,55992062000,60026707,1,not high,0
77317,317373,2-s2.0-84902603136,7004379222,60029445,3,not high,0
77318,317378,2-s2.0-84899638193,36763487300,60020458,15,not high,0
77321,317399,2-s2.0-84902593756,7004649404,60010348,6,not high,0
77322,317400,2-s2.0-84896136429,36040111300,60073466,9,not high,0
77323,317423,2-s2.0-84910084162,24398815300,60029420,7,not high,0
77325,317428,2-s2.0-84902664395,23099412800,60013402,11,not high,0
77328,317438,2-s2.0-84902277309,23390492100,60030840,2,not high,0
77329,317441,2-s2.0-84902649966,7203053525,60027086,1,not high,0
77330,317449,2-s2.0-84946473755,6603624814,60006028,0,not high,0
77331,317466,2-s2.0-84902531938,6701419011,60029445,14,not high,0
77332,317476,2-s2.0-84902106514,7406906439,60024890,12,high,1
77333,317490,2-s2.0-84902085935,19934667700,60009860,13,not high,0
77337,317503,2-s2.0-84902117559,56004319200,60004538,7,not high,0
77338,317508,2-s2.0-84901395967,6602559505,60000905,2,not high,0
77339,317521,2-s2.0-84902170474,8912975000,60025761,4,not high,0
77342,317534,2-s2.0-84904802959,51162243300,60069737,1,not high,0
77343,317552,2-s2.0-84902469948,57018401600,60013551,6,not high,0
77344,317563,2-s2.0-84902651751,7005565797,60003088,3,not high,0
77345,317572,2-s2.0-84902578923,7402650197,60013651,11,not high,0
77349,317591,2-s2.0-84903954699,7005404907,60026827,22,not high,0
77350,317597,2-s2.0-84901843699,6507061443,60001536,16,not high,0
77351,317607,2-s2.0-84940845496,7102670276,60029526,3,not high,0
77354,317613,2-s2.0-84940848133,15129228400,60030619,0,not high,0
77356,317621,2-s2.0-84901947591,7005156142,60019674,10,not high,0
77358,317631,2-s2.0-84903973615,6602532853,60019647,24,not high,0
77359,317645,2-s2.0-84905731318,7201924128,60026553,26,not high,0
77363,317653,2-s2.0-84901811755,7201667063,60015150,3,high,1
77365,317662,2-s2.0-84901930267,7102415947,60000745,5,not high,0
77366,317672,2-s2.0-84922457604,14022262900,,4,not high,0
77367,317677,2-s2.0-84902553235,7404240192,60005558,19,not high,0
77370,317684,2-s2.0-84904034948,12143202300,60030288,3,not high,0
77374,317694,2-s2.0-84901612363,7801595022,112698226,8,not high,0
77377,317707,2-s2.0-84902338476,7005451318,60002746,8,high,1
77378,317708,2-s2.0-84927925018,35590271600,60026124,10,not high,0
77383,317732,2-s2.0-84941750695,7410099522,60008332,3,not high,0
77384,317776,2-s2.0-84901713630,7007026639,60018363,10,not high,0
77385,317779,2-s2.0-84893294553,7103265883,60106381,9,not high,0
77386,317785,2-s2.0-84901414044,35262942100,60003707,5,not high,0
77387,317792,2-s2.0-84902145926,7103156338,60002388,0,not high,0
77388,317803,2-s2.0-84902204035,26428281000,60009343,8,not high,0
77391,317807,2-s2.0-84901381584,37119693800,60020547,1,not high,0
77392,317813,2-s2.0-84901468757,7406692474,60019118,3,not high,0
77394,317820,2-s2.0-84901334455,24294734600,60012279,6,not high,0
77395,317851,2-s2.0-84903963807,7403125088,60011715,15,not high,0
77396,317853,2-s2.0-84962643772,6602980785,60007267,0,not high,0
77398,317872,2-s2.0-84904541795,6602399540,60004956,2,not high,0
77400,317877,2-s2.0-84900430398,55376421200,60015301,11,not high,0
77404,317900,2-s2.0-84901721562,7003673112,60024621,5,not high,0
77405,317903,2-s2.0-84902294125,7004565758,60011001,2,not high,0
77407,317926,2-s2.0-84902128911,6508171615,60025685,29,not high,0
77408,317928,2-s2.0-84902535539,54410750900,60021182,2,not high,0
77416,317944,2-s2.0-84899906680,7201669132,60025135,9,not high,0
77419,317964,2-s2.0-84899079239,55457931100,60011520,0,not high,0
77420,318013,2-s2.0-84899061656,6602915857,60001987,1,not high,0
77423,318017,2-s2.0-84901653657,6602897798,60017994,8,not high,0
77427,318025,2-s2.0-84903304493,35276779400,60026553,7,not high,0
77432,318035,2-s2.0-84901649822,36155047100,60024324,31,not high,0
77433,318039,2-s2.0-84907275390,7006484613,,0,not high,0
77438,318044,2-s2.0-84901470569,6602775070,,1,not high,0
77440,318071,2-s2.0-84901622087,8730822500,60030612,0,not high,0
77441,318072,2-s2.0-84901697346,16639229800,60029445,6,not high,0
77443,318095,2-s2.0-84902319520,55462198400,60026306,4,not high,0
77444,318117,2-s2.0-84901460107,55541575400,60064058,4,not high,0
77445,318120,2-s2.0-84896964486,55735188400,60105242,17,not high,0
77447,318125,2-s2.0-84901374935,7004601168,60021895,4,not high,0
77449,318135,2-s2.0-84901639271,55655909000,60013516,10,not high,0
77450,318138,2-s2.0-84901378396,9243103400,60007762,6,not high,0
77452,318158,2-s2.0-84904015653,36652996100,60023471,32,not high,0
77458,318168,2-s2.0-84977611988,6506440604,60103368,0,not high,0
77460,318170,2-s2.0-84901690147,15759974900,60072562,1,not high,0
77461,318193,2-s2.0-84901442182,35377379200,60012028,5,not high,0
77462,318200,2-s2.0-84901381099,6602320002,60026935,7,not high,0
77463,318207,2-s2.0-84901301434,6701770436,60017059,2,not high,0
77464,318229,2-s2.0-84905228273,23396282000,60006224,60,not high,0
77467,318246,2-s2.0-84903413669,55260946200,60020256,9,not high,0
77470,318262,2-s2.0-84901302727,7403470459,60027950,4,not high,0
77471,318279,2-s2.0-84900793962,7101909946,60002798,0,not high,0
77472,318283,2-s2.0-84901610961,7401660827,60011278,15,not high,0
77475,318286,2-s2.0-84903734850,55673130400,114250280,0,not high,0
77478,318308,2-s2.0-84901349899,7102232277,60027161,3,not high,0
77479,318333,2-s2.0-84901047991,6507562286,60002952,17,not high,0
77482,318339,2-s2.0-84899970531,7103003926,60013791,23,not high,0
77483,318340,2-s2.0-84899908808,7103003926,60013791,29,not high,0
77484,318353,2-s2.0-84901047861,7005068993,60020101,52,not high,0
77490,318370,2-s2.0-84900794420,6603219336,60019905,4,not high,0
77491,318375,2-s2.0-84902072548,35475294600,60080665,2,not high,0
77492,318408,2-s2.0-84902072666,7005180387,60007493,4,not high,0
77493,318409,2-s2.0-84902576249,8577017200,60103821,4,not high,0
77496,318430,2-s2.0-84900562719,7003654933,60023691,4,not high,0
77497,318433,2-s2.0-84901267015,23501575300,60001091,9,not high,0
77498,318442,2-s2.0-84900559770,12775122000,60012370,8,not high,0
77501,318459,2-s2.0-84901273358,7102744785,60019578,3,not high,0
77502,318473,2-s2.0-84901697253,23396462500,60021199,1,not high,0
77507,318488,2-s2.0-84901393896,18344289500,60003858,2,not high,0
77508,318508,2-s2.0-84900846604,7102475138,60015192,11,not high,0
77510,318522,2-s2.0-84901829384,36867639100,60010432,7,not high,0
77511,318538,2-s2.0-84900509678,56524174800,111085672,20,not high,0
77512,318548,2-s2.0-84901189753,12789648000,60068693,4,not high,0
77513,318551,2-s2.0-84900444741,23666866400,60005517,15,not high,0
77514,318564,2-s2.0-84900412945,35329496900,60015095,3,not high,0
77515,318566,2-s2.0-84900445010,24068171600,60010432,8,not high,0
77518,318571,2-s2.0-84900464792,24479530900,60030612,5,not high,0
77520,318574,2-s2.0-84900429502,36171312400,60029278,2,not high,0
77524,318583,2-s2.0-84900500149,26632761000,60021005,3,not high,0
77526,318592,2-s2.0-84900346600,7202798518,60032838,44,not high,0
77527,318595,2-s2.0-84900449627,26031942500,60029652,11,not high,0
77529,318601,2-s2.0-84905274125,56152758400,60026707,2,not high,0
77530,318605,2-s2.0-84901331110,56148480300,60013682,7,not high,0
77532,318611,2-s2.0-84900328822,40661894900,60027844,1,not high,0
77534,318613,2-s2.0-84898627409,55728572400,60009860,0,not high,0
77537,318622,2-s2.0-84942812226,11540864000,60073773,0,not high,0
77538,318627,2-s2.0-84899624736,16215972100,60005681,3,not high,0
77540,318633,2-s2.0-84900566215,7006435621,60027282,22,not high,0
77542,318651,2-s2.0-84900563133,7403402188,60006925,6,high,1
77543,318661,2-s2.0-84911408203,6507765908,60028218,13,not high,0
77545,318664,2-s2.0-84896533592,6603477332,60033019,22,not high,0
77548,318667,2-s2.0-84942155663,6602990839,60001490,0,high,1
77549,318683,2-s2.0-84902536172,55342410900,60010348,3,not high,0
77550,318694,2-s2.0-84900419033,8593473800,60013551,15,not high,0
77551,318724,2-s2.0-84899995586,36624878300,60023004,15,high,1
77552,318728,2-s2.0-84899824789,8393836400,60005558,9,not high,0
77557,318738,2-s2.0-84899844127,26658499700,60022076,4,not high,0
77560,318747,2-s2.0-84899847372,55263041000,60069739,10,not high,0
77564,318755,2-s2.0-84907247053,25932376900,100354311,0,not high,0
77567,318766,2-s2.0-84899793759,7004098829,60009697,3,not high,0
77568,318769,2-s2.0-84900403851,7405366766,60024609,6,not high,0
77570,318781,2-s2.0-84899882471,35569760500,60011373,9,not high,0
77571,318789,2-s2.0-84899883133,7403402188,60006925,12,high,1
77573,318803,2-s2.0-84902118176,6506369556,60030623,10,not high,0
77575,318805,2-s2.0-84930385242,7404652183,60008721,1,not high,0
77576,318810,2-s2.0-84903219518,55746242200,60016529,0,not high,0
77579,318830,2-s2.0-84896872039,56360746900,60028186,5,not high,0
77580,318836,2-s2.0-84899482889,7004878304,60016361,0,high,1
77581,318853,2-s2.0-84891085960,7004431897,60065589,7,not high,0
77584,318866,2-s2.0-84899523552,6506738902,60026124,61,not high,0
77598,318897,2-s2.0-84894497372,6701569893,60004591,7,not high,0
77599,318964,2-s2.0-84899658593,48761507600,60003970,5,not high,0
77600,318968,2-s2.0-84900512744,55619308903,112475055,0,not high,0
77603,318974,2-s2.0-84900476358,56159309200,60057894,0,not high,0
77604,318980,2-s2.0-84899967435,8711594600,60007902,11,not high,0
77607,319001,2-s2.0-84899922370,35739534400,60017705,9,not high,0
77609,319007,2-s2.0-84899920833,6603438361,60025778,3,not high,0
77610,319011,2-s2.0-84899502702,7004071612,60072518,6,not high,0
77611,319025,2-s2.0-84899647322,8049708600,60002445,13,not high,0
77612,319048,2-s2.0-84900564794,55240143500,60006173,5,not high,0
77614,319069,2-s2.0-84900476010,6701604029,60012981,28,not high,0
77615,319070,2-s2.0-84899133740,6603200380,60029311,8,not high,0
77617,319080,2-s2.0-84899705018,13404645900,60018276,17,not high,0
77619,319094,2-s2.0-84899101737,7402001557,60016849,14,not high,0
77621,319098,2-s2.0-84937629335,53985580900,60025761,5,not high,0
77623,319101,2-s2.0-84899697726,25823098100,60033129,7,not high,0
77625,319126,2-s2.0-84899698283,8842396900,60005510,9,not high,0
77626,319128,2-s2.0-84924420337,55742838200,60033100,18,not high,0
77629,319137,2-s2.0-84896715949,8577017200,60103821,15,not high,0
77632,319144,2-s2.0-84896047509,24474351100,60004630,11,not high,0
77634,319173,2-s2.0-84899677231,35392257200,60104653,11,not high,0
77635,319198,2-s2.0-84899747644,55991466700,60017456,6,not high,0
77636,319210,2-s2.0-84899692648,56468117100,60030922,4,not high,0
77637,319220,2-s2.0-84899690929,6603568484,60016218,6,not high,0
77638,319243,2-s2.0-84899916374,34668730600,60018704,15,not high,0
77640,319270,2-s2.0-84895925094,55967339200,60033241,4,not high,0
77645,319318,2-s2.0-84896257424,7404264029,60015742,6,high,1
77646,319329,2-s2.0-84898948509,35510667500,60025063,11,not high,0
77647,319336,2-s2.0-84901664618,7404723086,60019118,26,not high,0
77648,319351,2-s2.0-84898741801,14044840000,60022415,0,not high,0
77650,319358,2-s2.0-84898066661,9238131100,60025858,3,not high,0
77655,319370,2-s2.0-84899938045,8298763400,60015543,8,not high,0
77656,319372,2-s2.0-84899643468,35500780700,60032942,4,not high,0
77657,319373,2-s2.0-84898069765,6508048317,60024094,2,not high,0
77660,319390,2-s2.0-84898744800,8948341600,60032873,1,not high,0
77661,319398,2-s2.0-84903160418,35763852500,60057894,1,not high,0
77663,319401,2-s2.0-84899649223,36599291700,60015986,3,not high,0
77665,319404,2-s2.0-84931564210,55798385100,60012306,2,not high,0
77669,319410,2-s2.0-84900494859,8365460000,60057894,0,not high,0
77672,319445,2-s2.0-84899493115,35240334300,60010756,6,not high,0
77676,319476,2-s2.0-84899638023,36604938200,60030835,9,not high,0
77679,319481,2-s2.0-84899639306,8843300600,60008088,3,not high,0
77680,319489,2-s2.0-84899498641,35188911400,60070490,3,not high,0
77685,319506,2-s2.0-84899629924,6505923044,60008547,5,not high,0
77687,319512,2-s2.0-84899759573,51565135200,60002210,3,not high,0
77689,319521,2-s2.0-84897524099,7201398416,60016521,2,not high,0
77690,319534,2-s2.0-84894321331,56003147600,60029885,3,not high,0
77693,319541,2-s2.0-84899585317,10040081000,60025038,8,not high,0
77694,319574,2-s2.0-84897360625,6507526353,60019580,0,not high,0
77697,319590,2-s2.0-84899551590,23027778100,60006782,6,not high,0
77698,319598,2-s2.0-84899510608,6603149326,60000762,9,not high,0
77699,319604,2-s2.0-84949924348,24779827700,60014714,0,not high,0
77700,319622,2-s2.0-84899493993,7402248642,60013551,5,high,1
77701,319630,2-s2.0-84899567480,8587708000,60013625,4,not high,0
77702,319650,2-s2.0-84898713008,7404250345,60102515,8,not high,0
77704,319653,2-s2.0-84905661514,8852651400,60031004,42,not high,0
77707,319671,2-s2.0-84899794728,36047834200,60005479,65,not high,0
77708,319681,2-s2.0-84899981589,36113442800,60014618,0,not high,0
77709,319688,2-s2.0-84896699958,7004961364,60002798,9,not high,0
77710,319693,2-s2.0-84898474600,36076838300,60073529,8,not high,0
77711,319699,2-s2.0-84898070075,25927651000,60000745,9,not high,0
77713,319704,2-s2.0-84896969045,7006537414,60010365,29,not high,0
77714,319707,2-s2.0-84898732425,6603678819,60016261,23,not high,0
77715,319726,2-s2.0-84897013773,7006537414,60010365,3,not high,0
77716,319742,2-s2.0-84899105817,8621146500,108698403,7,not high,0
77717,319760,2-s2.0-84899127253,6603436436,60000481,5,not high,0
77719,319777,2-s2.0-84899087266,15071174300,60030162,89,not high,0
77720,319817,2-s2.0-84903249849,16308427600,60008948,0,not high,0
77721,319822,2-s2.0-84893057497,55543638000,60014070,4,not high,0
77722,319824,2-s2.0-84930323743,16835085100,60022988,0,not high,0
77725,319840,2-s2.0-84898739196,8552654300,60069744,18,not high,0
77726,319847,2-s2.0-84898760086,55712181600,60023797,31,not high,0
77729,319881,2-s2.0-84898638322,35465103700,60030840,12,not high,0
77730,319902,2-s2.0-84898977454,39862415800,113139706,7,not high,0
77731,319905,2-s2.0-84893232831,36706211500,60025761,8,not high,0
77733,319917,2-s2.0-84896726510,6601985065,60033316,30,not high,0
77734,319931,2-s2.0-84896700012,55305676200,60073692,9,not high,0
77735,319952,2-s2.0-84896701909,35503631400,60016415,6,not high,0
77736,319953,2-s2.0-84922099284,35404536500,60030440,14,not high,0
77737,319977,2-s2.0-84894443582,35235632600,60002593,15,not high,0
77738,319982,2-s2.0-84926255482,7403219960,60000656,11,not high,0
77742,319990,2-s2.0-84898899970,7401736298,60019118,15,not high,0
